namespace	init_entry	init_sha256	status	match_count	owner_jars	owner_jar_sha256s	source_entries	source_sha256s
clojure.tools.analyzer.passes.warn_earmuff	clojure/tools/analyzer/passes/warn_earmuff__init.class	fa2c87fb171377975a7c52a71f9533dce77fd6c48afc35536da4907a68e3e020	single-exact-path	1	lib/tools.analyzer-1.1.1.jar	eba167fca1179fb156a8e38bdc2e9d49dff491e5150965b54839b952fceed060	clojure/tools/analyzer/passes/warn_earmuff.clj	702766db6f25b352ecfd2a88ebdcef79b3b5e824b603af7ae7a861d8fe2168ec
clojure.tools.analyzer.utils	clojure/tools/analyzer/utils__init.class	9a2ea93ca68b7250f86b58929943f4097be0154e1b201dbc6444c0ae4f24aa8b	single-exact-path	1	lib/tools.analyzer-1.1.1.jar	eba167fca1179fb156a8e38bdc2e9d49dff491e5150965b54839b952fceed060	clojure/tools/analyzer/utils.clj	8b813924fa2b668d49ae40ae36e038d5c75776f9cbb3d03d7122abe82254dc7b
clojure.tools.cli	clojure/tools/cli__init.class	a0e824ac425cfe81c6e925357164595f6867787099f70260e2f12b7ee8530101	single-exact-path	1	lib/tools.cli-1.0.219.jar	946003ac2f2288e0c0c58861624df3ef98111c9e8877eb401ca528cc377f97a9	clojure/tools/cli.cljc	02e9e01d37d71e0204f006103a0e999a7ab1730fb966a4e7840b9a26945d2aab
clojure.tools.reader	clojure/tools/reader__init.class	9065f0390813bfdc726208ca3646225a9bf8d4f76b2f784331d43ec5f90dd9b0	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader.clj	8ca692d07b7b4c5a14281c2803ba529571bc46dd2aec5e8163fff614ed47cdcd
clojure.tools.reader.default_data_readers	clojure/tools/reader/default_data_readers__init.class	f65eed81f780ddafd03d513844c703e9f495df4794533292a59026bdf44d0ea0	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/default_data_readers.clj	3a478cea69bdb4cd63d54ffa4bffc6ae885cc0d524692797437d1486fe960abf
clojure.tools.reader.impl.commons	clojure/tools/reader/impl/commons__init.class	f55d544d89aa8dc4f81ebc760a38614da63bd0fd17989bd78705e97bdeba2bf6	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/impl/commons.clj	a9fc2462520136dd2cccfcdc81b63eb15b78821837cc96a64ce314f0fb462f07
clojure.tools.reader.impl.errors	clojure/tools/reader/impl/errors__init.class	c2a0fba7b5d4f4b790cef6548f3fe832782d03a698f77c0fe61a2341caacdc2a	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/impl/errors.clj	1d28baaeebf72c91b1405e7d090d74cae77485a9b867e273c53e67faa0878fec
clojure.tools.reader.impl.inspect	clojure/tools/reader/impl/inspect__init.class	83617e461a2ce4e36e4b459e78c17ec7edc83e52a841c44a02bc84fb6adb6f2f	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/impl/inspect.clj	6aa9371407482311c78083d9821e100b8a3a93cdc6680d73270024028ab4bcab
clojure.tools.reader.impl.utils	clojure/tools/reader/impl/utils__init.class	b0825ede2e7f718f4e5667ac6dcb8ea93ad18a714692b910dad0fb1cf195ff32	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/impl/utils.clj	759013b06e375f5e0dcac0d33da67c16fd642866bb7ffc0d82dcd9acad765dbe
clojure.tools.reader.reader_types	clojure/tools/reader/reader_types__init.class	9372a954353bbad97022185ec47f688be651224043cda41e90fe8bbe48f0bcce	single-exact-path	1	lib/tools.reader-1.3.2.jar	13b7536d7903753fb026f5471930e2ee7cb55e187a9e1411e7572b9b9e876980	clojure/tools/reader/reader_types.clj	5ebbf0b39785a7bba5f3e4c5d1d2be7834be9b443ec599d5b048456a5c709680
cognitect.anomalies	cognitect/anomalies__init.class	0c33640aa1d56f5d7b66acd14f16d8b394dfc107a29224b708b08441b3979616	single-exact-path	1	lib/anomalies-0.1.12.jar	6f8b82602ae84352c61a9e632895089f1c51e43e8af71769371f38feeaec7fc1	cognitect/anomalies.clj	4151725d525af1832cee2e1e831f1bd22b7be892f3738a36e261339d0aba8be4
cognitect.hmac_authn	cognitect/hmac_authn__init.class	ed32bf435b1057eeb469a8695dd388cb4e48cf139fccd44e91577664ecac890a	single-exact-path	1	lib/hmac-authn-0.1.211.jar	99246e8dff08ff384e5c6603e5877776fa6c9e9fa9ee2fb494a62b7279b4a33a	cognitect/hmac_authn.clj	459109cc0d366e77cba7315011d997eacf792372bc4e8e52b508168fe36176ff
cognitect.http_client	cognitect/http_client__init.class	5f312645ee9f35c4d6b0c13866d9ce1d54f741da0c09c33df1315fc8d6aa7ecc	single-exact-path	1	lib/http-client-1.0.126.jar	398bc055536ea1e8fb10d18330fef15b585b4da7b8ee0923bebef64a95023665	cognitect/http_client.clj	4ede26fc444c7e287b8378b7a91d9db7a01d4fc3a9f8456c8ddebb6a2980f0c4
cognitect.http_client.specs	cognitect/http_client/specs__init.class	d302edd101e6e1f8e437cc0680980294643f8a4d7b85711bb48c8e99f24d1ac4	single-exact-path	1	lib/http-client-1.0.126.jar	398bc055536ea1e8fb10d18330fef15b585b4da7b8ee0923bebef64a95023665	cognitect/http_client/specs.clj	fee1d0ef212dfa782fecf13e392a377257e250f691b3ecfce949c027d9248a22
cognitect.nano_impl	cognitect/nano_impl__init.class	f8e23f07110213b0bcf2b040c70d434d4b542955c4dd2d3cb74f3b80c317fe86	single-exact-path	1	lib/nano-impl-0.1.325.jar	fbde8184da356bd3a9995a9f05f01493efe4baa87c4d48377cda3e53331807cd	cognitect/nano_impl.clj	6e6706379425f7a3454774a1b7978f433c41fbb312c1302dd354cce6d26b47fb
cognitect.nano_impl.aws_detect	cognitect/nano_impl/aws_detect__init.class	675bd78ea080afe6f67a1ff7fb903fdf4e400b52b934d364769b54fe016a286d	single-exact-path	1	lib/nano-impl-0.1.325.jar	fbde8184da356bd3a9995a9f05f01493efe4baa87c4d48377cda3e53331807cd	cognitect/nano_impl/aws_detect.clj	8a11d68e2d678b8d98a0e6955b2450c568dd5262641307f85f1cb21b0092e19c
